launch_id	mission_id	mission_name	mission_type	mission_description	orbit_name	orbit_abbrev	program_name	lsp_name	lsp_type
2836956b-b8e1-4367-8d51-70c969d68e54	2309.0	Mariner 7	Robotic Exploration	Mariner 6 and 7 comprised a dual-spacecraft mission to Mars, the sixth and seventh missions in the Mariner series of spacecraft used for planetary exploration in the flyby mode. The primary objectives of the missions were to study the surface and atmosphere of Mars during close flybys to establish the basis for future investigations, particularly those relevant to the search for extraterrestrial life, and to demonstrate and develop technologies required for future Mars missions and other long-duration missions far from the Sun.	Mars flyby	Mars flyby		United States Air Force	Government
04165775-2818-4f44-93fe-3910d51e6eb9	2310.0	DS-P1-I 5	Test Target	The DS-P1-I series of satellites was used to calibrate space surveillance and early warning radars.	Low Earth Orbit	LEO		Soviet Space Program	Government
c93d8566-db24-4ee2-ad2e-aaf3d113b6f2	2311.0	Mars-2c	Robotic Exploration	Mars orbiter lost due to a failure of the rocket's first stage.	Mars Orbit	Mars		Soviet Space Program	Government
d48f3d18-7eda-4e7b-84e6-63384b39204a	2312.0	Zenit-4 55	Government/Top Secret	Zenit-4 film-return reconnaissance satellite.	Low Earth Orbit	LEO		Soviet Space Program	Government
8798e53e-8cf0-4755-a81d-444992e6c5f1	2313.0	DS-P1-Yu 20	Test Target	The DS-P1-Yu series of satellites was used to calibrate space surveillance and early warning radars.	Low Earth Orbit	LEO		Soviet Space Program	Government
31ae8767-e381-45ea-9e6f-5e3dff9af852	2314.0	Zenit-2 73	Government/Top Secret	Zenit-2 film-return and ELINT reconnaissance satellite.	Low Earth Orbit	LEO		Soviet Space Program	Government
99824c65-7bbe-457f-86b1-1c20ee5bd9b8	2315.0	Molniya-1 11	Communications	The Molniya were Soviet communication satellites operating from an inclined highly elliptical earth orbit of 500 km × 40000 km with 12 hour period for coverage of high northern latitudes.	Elliptical Orbit	Elliptical		Soviet Space Program	Government
80a09bb9-cde0-411b-9ed8-d6dcf1f0388c	2316.0	Canyon 2	Government/Top Secret	Canyon was the first series of NRO's near geostationary ELINT/SIGINT satellites launched under the designation AFP-827 or Program 7500 for NRO's Program A. They were focussed on communications intelligence (COMINT).	Geostationary Orbit	Direct-GEO		United States Air Force	Government
224b2d74-e20f-4b01-a062-533f3f755c55	2317.0	Nimbus 3	Earth Science	Identical payload to the Nimbus-B meteorological R&D satellite which was lost due to a malfunction in the booster guidance system less than a year before. It was designed to serve as a stabilized, earth-oriented platform for the testing of advanced systems for sensing and collecting meteorological data. It was lost due to a malfunction in the booster guidance system.	Sun-Synchronous Orbit	SSO		United States Air Force	Government
d6292c26-1ed2-44c7-b2d6-1dd30c42a639	2318.0	Zenit-4 56	Government/Top Secret	Zenit-4 film-return reconnaissance satellite.	Low Earth Orbit	LEO		Soviet Space Program	Government
3e77ab13-4cda-47e7-859f-08357842d0c2	2319.0	KH-8 21	Government/Top Secret	KH-8 or Gambit-3 was the second generation of Gambit high resolution reconnaissance satellites.	Low Earth Orbit	LEO		United States Air Force	Government
6045c5c3-3358-4dd2-97d1-87c08f94e3d9	2320.0	Zenit-4M 3	Government/Top Secret	The soviet Zenit-4M (Rotor, 11F691) was an improved version of the Zenit-4 high resolution reconnaissance satellite and was part of the Vostok-based Zenit-family.	Low Earth Orbit	LEO		Soviet Space Program	Government
6783cac0-e9e7-434b-98cd-5d5026b3b325	2321.0	KH-4A 51	Government/Top Secret	The KH-4A (Keyhole-4A) was the fifth optical reconnaissance satellite version in the Corona-program.	Low Earth Orbit	LEO		United States Air Force	Government
629e0f4c-51d7-49f0-80ab-d15a4ae3d513	2322.0	Zenit-2 74	Government/Top Secret	Zenit-2 film-return and ELINT reconnaissance satellite.	Low Earth Orbit	LEO		Soviet Space Program	Government
4dd2a587-45a3-4f54-ba79-53732433671a	146.0	Apollo 10	Human Exploration	Apollo 10 was Command by Thomas P. Stafford, Command Module Pilot John W. Young, and Lunar Module Pilot Eugene A. Cernan. This mission was a F Mission which means a dress rehearsal for the upcoming Apollo 11 Mission that would be the first crewed mission to land on the moon.	Lunar Orbit	LO	Apollo	National Aeronautics and Space Administration	Government
de580e3f-288e-4190-bf2c-ecb9de5c47cc	2323.0	Zenit-4 57	Government/Top Secret	Zenit-4 film-return reconnaissance satellite.	Low Earth Orbit	LEO		Soviet Space Program	Government
929b14e6-09ed-4fc4-8e60-f9d530ef1e62	2324.0	INTELSAT III F-4	Communications	The Intelsat 3 spacecraft were used to relay commercial global telecommunications including live TV. Three of the 8 satellites in the series (F1, F5, F8) were unusable due to launch vehicle failures, and most of the remainder did not achieve their desired lifetimes.	Geostationary Orbit	Direct-GEO		United States Air Force	Government
159cad5e-9b0f-4496-9ea8-92b74161d0f6	2325.0	Vela 5A & 5B	Government/Top Secret	Like its predecessor, the Vela, the Advanced Vela series of spacecraft were designed to monitor worldwide compliance with the 1963 nuclear test ban treaty.	Low Earth Orbit	LEO		United States Air Force	Government
3470ca0c-a2cd-4bd2-a7b0-31286772ff42	2326.0	DS-P1-Yu 21	Test Target	The DS-P1-Yu series of satellites was used to calibrate space surveillance and early warning radars.	Low Earth Orbit	LEO		Soviet Space Program	Government
563d533b-efc0-4461-aac7-41cbbde5628b	2327.0	Zenit-4 58	Government/Top Secret	Zenit-4 film-return reconnaissance satellite.	Low Earth Orbit	LEO		Soviet Space Program	Government
67d93844-3a00-48fd-8fe1-5d390fb6071d	2328.0	DS-P1-Yu 22	Test Target	The DS-P1-Yu series of satellites was used to calibrate space surveillance and early warning radars.	Low Earth Orbit	LEO		Soviet Space Program	Government
1e5bff7b-980c-4739-be84-6a3755480f38	2329.0	KH-8 22	Government/Top Secret	KH-8 or Gambit-3 was the second generation of Gambit high resolution reconnaissance satellites.	Low Earth Orbit	LEO		United States Air Force	Government
f721042d-fc3f-4944-a4d8-c46d6f71ddbc	2330.0	OGO 6	Earth Science	The OGO (Orbiting Geophysical Observatory) series was a series of large, complex research satellites.	Low Earth Orbit	LEO		United States Air Force	Government
3e071e4f-e7ef-410a-abfa-7acf1c2abed0	2331.0	Luna-15b	Lunar Exploration	Lunar lander and sample return probe	Lunar Orbit	LO	Luna	Soviet Space Program	Government
6edd66d0-377d-4d46-92cf-8755779c484e	2332.0	Zenit-4 59	Government/Top Secret	Zenit-4 film-return reconnaissance satellite.	Low Earth Orbit	LEO		Soviet Space Program	Government
cf498259-2ed8-4734-ad27-b671304f36de	2333.0	IMP G	Astrophysics	Satellite instrumented to study interplanetary magnetic fields, energetic particles, and plasma.	Elliptical Orbit	Elliptical		United States Air Force	Government
42d9ea4c-fd6f-4e91-b895-1da828d01d02	2334.0	Zenit-2 75	Government/Top Secret	Zenit-2 film-return and ELINT reconnaissance satellite.	Low Earth Orbit	LEO		Soviet Space Program	Government
5555ccfb-e76a-4c8c-94d4-96302d614a25	2335.0	Zenit-4 60	Government/Top Secret	Zenit-4 film-return reconnaissance satellite.	Low Earth Orbit	LEO		Soviet Space Program	Government
4ad74f6c-9ed1-432d-9b23-53ce036bbbfe	2336.0	Biosat 3	Biology	The objectives of the Biosatellite, a.k.a. Biosat, Bios (Biological Satellite), were to determine the biological effects of the space environment upon daily rhythms of living organisms and to obtain and analyze available data on the performance in orbit of life support, altitude control, and other spacecraft systems, including instrumentation for recording biological data.	Low Earth Orbit	LEO		United States Air Force	Government
a481f8e9-382c-4e5f-acf8-9f96cd4e34ce	2337.0	STV 2	Test Flight	STV (Satellite Test Vehicle) was a series of vehicle evaluation payloads built for the test flights of the Europa-1 rocket.	Low Earth Orbit	LEO		European Launcher Development Organisation	Government
8f07342c-d041-4519-bf4a-ea03bd45c71b							Soyuz	Soviet Space Program	Government
b5be4ce0-a36f-41d3-98c7-7842af743939	2338.0	Zenit-4 61	Government/Top Secret	Zenit-4 film-return reconnaissance satellite.	Low Earth Orbit	LEO		Soviet Space Program	Government
64c1ad10-e439-462c-b85f-039e59b57403	2339.0	Luna-15	Lunar Exploration	Lunar lander and sample return probe	Lunar Orbit	LO	Luna	Soviet Space Program	Government
aed29ce0-d4e3-4177-b286-d186c7b21354	155.0	Apollo 11	Human Exploration	"Apollo 11 was commanded by Neil Armstrong , Command Module Pilot Michael Collins and Lunar Module Pilot Edwin ""Buzz"" E. Aldrin. The Mission was to complete the goal that President John F. Kennedy set on May 25, 1961 to land a man on the moon and return the crew back to Earth. On July 20,1969 Neil Armstrong and Buzz Aldrin landed there Lunar Module on the sea of tranquility this marked the first time a human has set foot upon another celestial body."	Lunar Orbit	LO	Apollo	National Aeronautics and Space Administration	Government
616052ae-64ac-4e07-abd6-1c99e113c0d0	6877.0	Apollo 11	Human Exploration	Return flight of Apollo 11 from the Moon.	Lunar Orbit	LO	Apollo	National Aeronautics and Space Administration	Government
b451d8ef-6d5c-490c-9257-5f28bdcefdef	2340.0	Zenit-2 76	Government/Top Secret	Zenit-2 film-return and ELINT reconnaissance satellite.	Low Earth Orbit	LEO		Soviet Space Program	Government
37027908-8cd1-4418-9d52-157e3fdc6474	2341.0	Molniya-1 12	Communications	The Molniya were Soviet communication satellites operating from an inclined highly elliptical earth orbit of 500 km × 40000 km with 12 hour period for coverage of high northern latitudes.	Elliptical Orbit	Elliptical		Soviet Space Program	Government
89869fbc-ecc2-4e97-904c-6febfdb54138	2342.0	DSAP-4B F3	Earth Science	DSAP-4B (Defense Satellite Application Program Block 4B) was the sixth version of the military meteorological satellites of the Defense Meteorological Satellite Program.	Sun-Synchronous Orbit	SSO		United States Air Force	Government
be130615-384a-4ae9-8c45-d19bbb131346	2343.0	DS-P1-Yu 23	Test Target	The DS-P1-Yu series of satellites was used to calibrate space surveillance and early warning radars.	Low Earth Orbit	LEO		Soviet Space Program	Government
24dd50f9-ce5e-4744-937b-021b1f353fa7	2344.0	KH-4B 7	Government/Top Secret	The KH-4B (Keyhole-4B) was sixth optical reconnaissance satellite version in the Corona-program.	Low Earth Orbit	LEO		United States Air Force	Government
cd52c344-ef94-4e23-b8e6-0b66e4f89031	2345.0	INTELSAT III F-5	Communications	The Intelsat 3 spacecraft were used to relay commercial global telecommunications including live TV. Three of the 8 satellites in the series (F1, F5, F8) were unusable due to launch vehicle failures, and most of the remainder did not achieve their desired lifetimes.	Geostationary Orbit	Direct-GEO		United States Air Force	Government
cd18caa1-7d5d-48b7-bb4a-78dad2553201	2346.0	Strawman 2	Government/Top Secret	"The Strawman series of ELINT/SIGINT satellites, known for decades only as ""Heavy Ferrets"", are the fourth variation of Agena-based ELINT satellites. These satellites were designed to detect, map and investigate SAM and ABM radars."	Low Earth Orbit	LEO		United States Air Force	Government
040d7230-9b68-4d2d-92b3-71db07faed16	2347.0	IS-GVM 1	Test Flight	Mass model of the I2P interceptor satellites used on Tsiklon-2 test flights	Low Earth Orbit	LEO		Soviet Space Program	Government
c750d0f8-2d4f-4ebb-a0e3-d94fcc742d06							Soyuz	Soviet Space Program	Government
679fa362-8424-4826-8f70-bc56cae165d4	2348.0	OSO 6	Astrophysics	OSO (Orbital Solar Observatory) satellite. Its purpose was to return data on the ultraviolet, X-ray and gamma ray emissions of the sun and galaxy.	Low Earth Orbit	LEO		United States Air Force	Government
d49a6e75-9085-44c4-81ff-683dbcc01350	2349.0	ATS 5	Earth Science	ATS-5, the last spacecraft in the Hughes/NASA ATS program, was launched August 12, 1969, in a near-perfect trajectory for insertion into synchronous orbit. Although injected successfully into orbit, the spacecraft's reverse spin (counterclockwise) prevented successful deployment of the 124 foot gravity gradient booms for the stabilization experiment. However nine of the other 13 experiments aboard the spacecraft returned useful data.	Geosynchronous Orbit	GSO		United States Air Force	Government
027cd9e0-baf7-451a-95ff-f5790bc075df	2350.0	Zaliv 3	Navigation	The first soviet navigation system called Tsiklon consisted of Zaliv satellites in low earth orbit.	Low Earth Orbit	LEO		Soviet Space Program	Government
7d9d4425-4794-4bfe-a9ff-66672460e1f7	2351.0	Zenit-2M 4	Government/Top Secret	The soviet Zenit-2M (Gektor, 11F690) was an improved version of the Zenit-2 area surveillance reconnaissance satellite. It was part of the Vostok-based Zenit-family.	Low Earth Orbit	LEO		Soviet Space Program	Government
6671e516-d851-48cb-b6a4-006aa4e7cc53	2352.0	Zenit-4 62	Government/Top Secret	Zenit-4 film-return reconnaissance satellite.	Low Earth Orbit	LEO		Soviet Space Program	Government
37c4313b-4e8b-4154-9e4a-eb178fe0bd67	2353.0	DS-P1-Yu 24	Test Target	The DS-P1-Yu series of satellites was used to calibrate space surveillance and early warning radars.	Low Earth Orbit	LEO		Soviet Space Program	Government
44041383-a9fc-49c9-b64f-76f91e593ed4	2354.0	KH-8 23	Government/Top Secret	KH-8 Block 2 high resolution reconnaissance satellite.	Low Earth Orbit	LEO		United States Air Force	Government
8ce5a4c6-8ab4-40e1-af08-924da819d4b1	2355.0	Pioneer E	Astrophysics	Pioneer A to E (Pioneer 6 to 9 after launch) were a series of five solar-orbiting, spin-stabilized, solar-cell and battery-powered satellites designed to obtain measurements of interplanetary phenomena from widely separated points in space on a continuing basis.	Heliocentric N/A	Helio-N/A		United States Air Force	Government
df573f2e-2854-4661-8b2c-db66028a01f4	2356.0	Zenit-4 63	Government/Top Secret	Zenit-4 film-return reconnaissance satellite.	Low Earth Orbit	LEO		Soviet Space Program	Government
ca365578-13a3-417c-8905-ae4eef70e076	2357.0	Zenit-4 64	Government/Top Secret	Zenit-4 film-return reconnaissance satellite.	Low Earth Orbit	LEO		Soviet Space Program	Government
75cf0414-2526-427e-8be2-f1a927bf64df	2358.0	OGCh 21	Government/Top Secret	Missile equipped with the 8F021 warhead	Low Earth Orbit	LEO		Soviet Space Program	Government
4fedcdc3-bde3-4e5d-bbe6-deb94a18fdb9	2359.0	Zenit-4 65	Government/Top Secret	Zenit-4 film-return reconnaissance satellite.	Low Earth Orbit	LEO		Soviet Space Program	Government
31a1f461-130a-4706-b034-5916b2884a24	2360.0	Ohsumi 4	Test Flight	Ohsumi was a series of five small satellites built to become the first Japanese satellite on orbit.	Low Earth Orbit	LEO		Institute of Space and Astronautical Science	Government
2be59d79-14ff-494b-81b9-a92853ff993f	2361.0	KH-4A 52	Government/Top Secret	The KH-4A (Keyhole-4A) was the fifth optical reconnaissance satellite version in the Corona-program.	Low Earth Orbit	LEO		United States Air Force	Government
fa9af4d8-bef7-459d-829e-501fc7dc0d67	2362.0	Luna-16a	Lunar Exploration	Lunar lander and sample return probe	Lunar Orbit	LO	Luna	Soviet Space Program	Government
2b2fd50d-11e3-483c-9024-27f38bd90615	2363.0	Zenit-2 77	Government/Top Secret	Zenit-2 film-return and ELINT reconnaissance satellite.	Low Earth Orbit	LEO		Soviet Space Program	Government
7ec0e5d5-0c43-4961-994e-3e7c773302f7	2364.0	Poppy 8A,B,C,D	Government/Top Secret	Poppy was the follow-on ELINT system, which succeeded the Grab ELINT satellite system.	Low Earth Orbit	LEO		United States Air Force	Government
ddf6371a-3194-4b85-912f-92d07c095cd4	2365.0	ESRO 1B (Boreas)	Earth Science	ESRO-1B / Boreas (European Space Research Organisation) was a 80 kg, cylindrically shaped, solar-cell-powered spacecraft instrumented with seven scientific experiments chosen to measure a comprehensive range of auroral effects.	Low Earth Orbit	LEO		European Space Research Organisation	Multinational
